"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.862693542E0,-8.744850755E-1,9.715995789E-1,7.817329839E-3
2.872722542E0,-7.864398956E-1,5.928192735E-1,3.124244809E-1
2.882751542E0,-6.257458329E-1,4.699711204E-1,5.282905102E-1
2.892780542E0,-3.352714479E-1,5.780305266E-1,8.009385467E-1
2.902809542E0,-7.408165187E-2,7.987841964E-1,8.533287644E-1
2.912838542E0,1.743569523E-1,9.254578948E-1,7.834888697E-1
2.922867542E0,5.652794242E-1,1.484536529E0,7.211911082E-1
2.932896542E0,6.284016967E-1,3.126142025E-1,4.947941601E-1
2.942925542E0,2.848006487E-1,1.301658154E-1,1.380650848E-1
2.952954542E0,1.065454185E-1,-2.287569195E-1,-1.280733943E-1
2.962984542E0,2.241181135E-1,-3.841795325E-1,-3.016640842E-1
2.973012542E0,4.817285836E-1,-5.237230062E-1,-4.221736193E-1
2.983042542E0,5.821737051E-1,-6.632853746E-1,-5.372477174E-1
2.993071542E0,5.561956763E-1,-6.352824569E-1,-7.100615501E-1
3.003100542E0,5.692318082E-1,-5.334753990E-1,-8.617088795E-1
3.013129542E0,6.679103971E-1,-5.157298446E-1,-9.057227373E-1
3.023158542E0,7.431292534E-1,-5.758837461E-1,-8.649271131E-1
3.033187542E0,8.879286051E-1,-6.895259619E-1,-7.218860388E-1
3.043216542E0,1.221364617E0,-6.875789165E-1,-5.344386697E-1
3.053245542E0,1.695830464E0,-7.715907097E-1,-3.340405524E-1
3.063274542E0,1.993381262E0,-1.867805362E0,-3.054243624E-1
3.073303542E0,2.231490374E0,-3.022413731E0,-5.734682083E-1
3.083332542E0,2.793269396E0,-4.060693264E0,-8.400074840E-1
3.093361542E0,4.265622616E0,-2.732483625E0,-8.372446895E-1
3.103390542E0,3.877978325E0,-2.377433300E0,-9.824436903E-1
3.113419542E0,2.602912426E0,-1.621315241E0,-8.974016905E-1
3.123448542E0,1.249726653E0,-8.222455978E-1,-7.210159898E-1
3.133477542E0,3.945265412E-1,-3.170466125E-1,-5.199370384E-1
3.143506542E0,-3.023015261E-1,7.600443959E-1,-4.673968554E-1
3.153535542E0,-8.787006736E-1,1.586236238E0,-3.544662893E-1
3.163564542E0,-1.325777292E0,1.773157954E0,-3.350302875E-1
3.173593542E0,-1.474729419E0,8.215607405E-1,-3.843839169E-1
3.183622542E0,-1.180512428E0,-1.651869901E-2,-6.991202831E-1
3.193651542E0,-6.959636211E-1,3.785952926E-1,-1.201513410E0
3.203680542E0,-5.689369440E-1,1.497265697E0,-1.640485644E0
3.213709542E0,-5.597671866E-1,1.862658143E0,-1.940711737E0
3.223738542E0,-5.188037753E-1,7.957784534E-1,-2.241912603E0
3.233767542E0,-5.125176311E-1,3.079779148E-1,-1.999317408E0
3.243796542E0,-5.294057727E-1,2.968688011E-1,-1.738726854E0
3.253825542E0,-6.877017021E-1,1.647997648E-1,-1.566271305E0
3.263854542E0,-1.008553982E0,-2.568230927E-1,-1.209783435E0
3.273883625E0,-1.345198035E0,-5.240479112E-1,-9.783969522E-1
3.283912625E0,-1.091561317E0,-6.791621447E-1,-6.451452374E-1
3.293941625E0,-4.366505742E-1,-4.953517318E-1,-3.661118150E-1
3.303970625E0,1.886282116E-1,-2.036703676E-1,-1.715212762E-1
3.313999625E0,7.764315605E-1,2.520475984E-1,1.233328357E-1
3.324028625E0,1.294979692E0,5.890434980E-1,4.406223893E-1
3.334057625E0,1.721254230E0,7.594146132E-1,8.046211004E-1
3.344086625E0,1.646117687E0,5.476446152E-1,1.093338966E0
3.354115625E0,1.223658562E0,8.266428858E-2,1.311132550E0
3.364144625E0,6.006339192E-1,-1.129566059E-1,1.411084890E0
3.374173625E0,1.775582731E-1,8.011761308E-2,1.235539675E0
3.384202625E0,1.460405588E-1,5.086518824E-2,1.051634550E0
3.394231625E0,4.075523615E-1,3.349580467E-1,9.891775250E-1
3.404260625E0,3.960832059E-1,3.992137313E-1,1.273034811E0
3.414289625E0,2.301719487E-1,1.517079473E-1,1.551774383E0
3.424318625E0,2.205454111E-1,-8.109653741E-2,1.761455178E0
3.434347625E0,4.565981328E-1,9.329156578E-2,1.456197858E0
3.444376625E0,6.699950695E-1,-1.507029831E-1,1.208638072E0
3.454405625E0,6.024309993E-1,-5.602762699E-1,9.851799607E-1
3.464434625E0,1.704838574E-1,-7.978041768E-1,8.549066186E-1
3.474463625E0,-2.923453450E-1,-8.759672046E-1,8.499165773E-1
3.484492625E0,-1.407688558E-1,-9.144576192E-1,8.355181813E-1
3.494521625E0,5.160028934E-1,-1.242136240E0,6.677360535E-1
3.504550625E0,8.427229524E-1,-1.126537561E0,5.982922912E-1
3.514579625E0,2.983965278E-1,-3.794310391E-1,7.403145432E-1
3.524608625E0,7.141128182E-1,1.026470304E0,6.702105403E-1
3.534637625E0,7.039463520E-1,2.591403723E0,4.901348352E-1
3.544666625E0,2.102740765E0,4.739664495E-1,-2.740837336E-1
3.554695625E0,1.002776027E0,-8.919973373E-1,-1.053627610E0
3.564724625E0,-2.658495307E-1,-1.674136281E0,-9.474329948E-1
3.574753625E0,-3.065150082E-1,-9.399260283E-1,-3.482909799E-1
3.584782625E0,8.554173261E-2,-5.579732731E-2,1.798844337E-1
3.594811625E0,-3.524861932E-1,-1.711940050E0,2.962845862E-1
3.604840625E0,-5.466634035E-1,-9.352919459E-1,4.955444336E-1
3.614869625E0,-2.145429254E-1,-1.627517343E-1,4.825438261E-1
3.624898625E0,-4.401496947E-1,1.801406443E-1,7.031262517E-1
3.634928625E0,-8.873213530E-1,5.603525639E-1,8.443607092E-1
3.644957625E0,-9.221893549E-1,4.912597537E-1,7.115991712E-1
3.654986625E0,-6.983886957E-1,8.168943226E-2,3.364268243E-1
3.665015625E0,-2.929083109E-1,-2.072086781E-1,-1.152892262E-1
3.675044625E0,1.164485365E-1,-1.389697939E-1,-1.232091561E-1
3.685073625E0,7.836263180E-1,-4.507042468E-1,5.416216701E-2
3.695102625E0,8.620468378E-1,-7.318187952E-1,5.681637302E-2
3.705131625E0,3.711412549E-1,-5.804042220E-1,-4.757874086E-2
3.715160625E0,6.494033337E-2,-5.725146830E-2,-1.165703610E-1
3.725189625E0,-1.383097321E-1,2.578875721E-1,-9.126100689E-2
3.735218625E0,-4.756549895E-1,1.978199482E-1,-9.110022336E-2
3.745247625E0,-4.529662132E-1,9.010226279E-2,-1.358385663E-2
3.755276625E0,-1.576701105E-1,2.494666427E-1,-6.160740927E-2
3.765305625E0,-5.134286731E-2,1.598147899E-1,-6.772522628E-2
3.775334625E0,-2.458283901E-1,4.166918620E-2,-7.648705691E-2
3.785363625E0,-8.425946534E-2,1.033469290E-1,-5.615781248E-2
3.795392625E0,-4.374781623E-2,7.656151056E-2,-4.897777736E-2
3.805421625E0,5.533855408E-2,1.242984086E-1,-4.955355451E-2
3.815450625E0,8.731755614E-2,8.969421685E-2,-2.704929188E-2
3.825479625E0,5.595484003E-2,1.405968070E-1,-3.261796385E-2
3.835508625E0,4.759437963E-2,1.351296157E-1,-3.013669513E-2
3.845537625E0,5.242668465E-2,1.218694672E-1,-3.599352017E-2
3.855566625E0,5.101596937E-2,9.859015048E-2,-3.903346881E-2
