"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.966962750E0,-5.167254639E-1,2.590513000E0,9.277257843E0
2.976990750E0,-5.140310669E-1,2.544558563E0,9.331744537E0
2.987019750E0,-5.471122742E-1,2.589165802E0,9.389823761E0
2.997047750E0,-5.255570984E-1,2.551144867E0,9.429491272E0
3.007076750E0,-5.529501343E-1,2.481689301E0,9.439670105E0
3.017104750E0,-5.074447632E-1,2.543660431E0,9.454788666E0
3.027133750E0,-5.084925842E-1,2.539768524E0,9.456884308E0
3.037161750E0,-4.899311829E-1,2.523901520E0,9.508377228E0
3.047189750E0,-5.164260864E-1,2.544857941E0,9.555379486E0
3.057218750E0,-4.878355408E-1,2.542462921E0,9.551188202E0
3.067246750E0,-4.872367859E-1,2.502795410E0,9.552385712E0
3.077275750E0,-4.936734009E-1,2.507735138E0,9.566905518E0
3.087303750E0,-4.683760071E-1,2.557880859E0,9.580676880E0
3.097332750E0,-4.167333984E-1,2.550695801E0,9.553283844E0
3.107360750E0,-4.102967834E-1,2.514620819E0,9.507179718E0
3.117389750E0,-4.558021545E-1,2.537822571E0,9.480535126E0
3.127417750E0,-4.788542175E-1,2.505040741E0,9.443412323E0
3.137446750E0,-5.005590820E-1,2.501747589E0,9.405541077E0
3.147474750E0,-5.366340637E-1,2.465373230E0,9.398056641E0
3.157503750E0,-6.207591248E-1,2.519111481E0,9.367520142E0
3.167531750E0,-6.631210327E-1,2.536924438E0,9.309440918E0
3.177559750E0,-6.911128235E-1,2.478845215E0,9.305099945E0
3.187588750E0,-6.337820435E-1,2.473007355E0,9.305399323E0
3.197616750E0,-6.301895142E-1,2.463427277E0,9.322912903E0
3.207645750E0,-6.017486572E-1,2.473157043E0,9.360035706E0
3.217673750E0,-6.090834045E-1,2.459535370E0,9.356443176E0
3.227702750E0,-6.679110718E-1,2.446811829E0,9.326206055E0
3.237730750E0,-6.807843018E-1,2.482437744E0,9.249565430E0
3.247759750E0,-6.523434448E-1,2.481389923E0,9.199270020E0
3.257787750E0,-6.010002136E-1,2.482886810E0,9.198970642E0
3.267816750E0,-5.873785400E-1,2.467917938E0,9.290131073E0
3.277844750E0,-5.095404053E-1,2.397414551E0,9.323212280E0
3.287873750E0,-5.610333252E-1,2.419269104E0,9.400451660E0
3.297901750E0,-4.956193542E-1,2.485730896E0,9.490863647E0
3.307930750E0,-4.593946838E-1,2.432142334E0,9.562863922E0
3.317958750E0,-4.165837097E-1,2.441872101E0,9.615554352E0
3.327986750E0,-3.847000122E-1,2.407443695E0,9.605076141E0
3.338015750E0,-4.614903259E-1,2.371219025E0,9.576036530E0
3.348043750E0,-4.631369019E-1,2.405797119E0,9.569150848E0
3.358072750E0,-4.240681458E-1,2.392624512E0,9.554780731E0
3.368100750E0,-3.878434753E-1,2.471061401E0,9.509275360E0
3.378129750E0,-3.109034729E-1,2.542462921E0,9.473799133E0
3.388157750E0,-3.116519165E-1,2.515219574E0,9.472451935E0
3.398186750E0,-3.058140564E-1,2.532433777E0,9.490564270E0
3.408214750E0,-3.272195435E-1,2.487377472E0,9.523944855E0
3.418243750E0,-3.619473267E-1,2.491868134E0,9.526938629E0
3.428271750E0,-3.829037476E-1,2.490820312E0,9.471703491E0
3.438300750E0,-4.191284180E-1,2.546803894E0,9.477840729E0
3.448328750E0,-4.200265503E-1,2.454895020E0,9.434880066E0
3.458357750E0,-3.861968994E-1,2.451901245E0,9.403744812E0
3.468385750E0,-4.122427368E-1,2.483335876E0,9.377998352E0
3.478413750E0,-3.963757324E-1,2.454595642E0,9.298663330E0
3.488442750E0,-4.164340210E-1,2.462678833E0,9.189390564E0
3.498470750E0,-3.909869385E-1,2.496957550E0,9.097332001E0
3.508499750E0,-3.935316467E-1,2.514620819E0,9.035211182E0
3.518527750E0,-3.517684937E-1,2.556833038E0,9.021290131E0
3.528556750E0,-3.038681030E-1,2.464325409E0,9.071585541E0
3.538584750E0,-2.668949890E-1,2.449356537E0,9.216633911E0
3.548613750E0,-2.680924988E-1,2.429298248E0,9.308542786E0
3.558641750E0,-3.176394653E-1,2.379751282E0,9.369765472E0
3.568670750E0,-3.240760803E-1,2.384691010E0,9.392667847E0
3.578698750E0,-3.543132019E-1,2.382595367E0,9.428144073E0
3.588727750E0,-3.659889221E-1,2.368524628E0,9.410031738E0
3.598755750E0,-3.887416077E-1,2.367626495E0,9.409432983E0
3.608784750E0,-3.818559265E-1,2.358794861E0,9.440119171E0
3.618812750E0,-3.996688843E-1,2.360890503E0,9.460327148E0
3.628841750E0,-4.385879517E-1,2.382445679E0,9.440119171E0
3.638869750E0,-4.128414917E-1,2.405497742E0,9.433682556E0
3.648898750E0,-3.820056152E-1,2.459984436E0,9.438322906E0
3.658926750E0,-3.760180664E-1,2.515668640E0,9.430688782E0
3.668955750E0,-3.324586487E-1,2.527643738E0,9.463919678E0
3.678983750E0,-2.965333557E-1,2.554288330E0,9.510173492E0
3.689011750E0,-3.225791931E-1,2.494263153E0,9.491612091E0
3.699040750E0,-3.555107117E-1,2.492616577E0,9.509425049E0
3.709068750E0,-3.968247986E-1,2.545606384E0,9.515861664E0
3.719097750E0,-3.326083374E-1,2.441423035E0,9.469308472E0
3.729125750E0,-2.981799316E-1,2.545007629E0,9.517059174E0
3.739154750E0,-3.004252625E-1,2.567760315E0,9.515113220E0
3.749182750E0,-2.827619934E-1,2.542013855E0,9.536069641E0
3.759211750E0,-3.001258850E-1,2.544857941E0,9.511969757E0
3.769239750E0,-3.329077148E-1,2.568209381E0,9.462422791E0
3.779272875E0,-3.510200500E-1,2.492017822E0,9.421707458E0
3.789300875E0,-2.932402039E-1,2.534828796E0,9.427096252E0
3.799329875E0,-2.148033142E-1,2.565065918E0,9.445657654E0
3.809357875E0,-1.106199646E-1,2.561024323E0,9.461674347E0
3.819386875E0,-1.019380188E-1,2.600991211E0,9.452243958E0
3.829414875E0,-1.526824951E-1,2.651286621E0,9.382339325E0
3.839443875E0,-1.826202393E-1,2.668201447E0,9.361831970E0
3.849471875E0,-1.898052979E-1,2.682870941E0,9.318871307E0
3.859500875E0,-2.680924988E-1,2.686164093E0,9.272318115E0
3.869528875E0,-2.558180237E-1,2.714305573E0,9.299262085E0
3.879557875E0,-3.385958862E-1,2.764750671E0,9.373058624E0
3.889585875E0,-4.273612976E-1,2.830014954E0,9.479487305E0
3.899614875E0,-3.671864319E-1,2.808908844E0,9.611662445E0
3.909642875E0,-3.107537842E-1,2.751578064E0,9.728569336E0
3.919671875E0,-3.125500488E-1,2.726580048E0,9.778415680E0
3.929699875E0,-2.877017212E-1,2.741698608E0,9.829309845E0
3.939727875E0,-2.618055725E-1,2.755170593E0,9.888287201E0
3.949756875E0,-2.010319519E-1,2.761756897E0,9.882449341E0
3.959784875E0,-1.812730408E-1,2.759361877E0,9.842183075E0
3.969813875E0,-1.850152588E-1,2.732567596E0,9.815987549E0
3.979841875E0,-2.013313293E-1,2.707719269E0,9.743987274E0
3.989870875E0,-1.835183716E-1,2.721490631E0,9.733808441E0
3.999898875E0,-2.395019531E-2,2.708916779E0,9.716294861E0
4.009927875E0,8.187973022E-2,2.708767090E0,9.651329956E0
4.019955875E0,1.330732727E-1,2.756218414E0,9.621242523E0
4.029984875E0,1.550775146E-1,2.781216431E0,9.553283844E0
4.040012875E0,1.023870850E-1,2.759361877E0,9.362281036E0
4.050041875E0,3.562591553E-2,2.759661255E0,9.201964417E0
