"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.480415125E0,-9.937957764E0,-3.580589294E1,-3.028067017E1
3.490443875E0,-9.994400024E0,-3.595605469E1,-3.055679321E1
3.500473875E0,-9.748489380E0,-3.592657471E1,-3.023348999E1
3.510502875E0,-9.699111938E0,-3.569812012E1,-3.026635742E1
3.520532875E0,-9.470428467E0,-3.594596863E1,-2.981222534E1
3.530562875E0,-9.346496582E0,-3.622439575E1,-2.989184570E1
3.540591875E0,-9.082901001E0,-3.658010864E1,-2.971063232E1
3.550621875E0,-9.361450195E0,-3.679185486E1,-2.940948486E1
3.560651875E0,-9.124710083E0,-3.683460999E1,-2.890139771E1
3.570681875E0,-9.064376831E0,-3.696794128E1,-2.883905029E1
3.580710875E0,-9.306488037E0,-3.686999512E1,-2.905700684E1
3.590740875E0,-9.371154785E0,-3.685919189E1,-2.886611938E1
3.600770875E0,-9.663284302E0,-3.697731018E1,-2.909643555E1
3.610799875E0,-9.938110352E0,-3.702047729E1,-2.878701782E1
3.620829875E0,-9.815048218E0,-3.710972595E1,-2.875906372E1
3.630859875E0,-1.015048218E1,-3.700572205E1,-2.855358887E1
3.640888875E0,-1.040512085E1,-3.701667786E1,-2.815026855E1
3.650918875E0,-1.045072937E1,-3.709819031E1,-2.849218750E1
3.660948875E0,-1.048873901E1,-3.691874695E1,-2.837771606E1
3.670978875E0,-1.048408508E1,-3.697982788E1,-2.854229736E1
3.681007875E0,-1.041012573E1,-3.701731873E1,-2.876000977E1
3.691037875E0,-1.059136963E1,-3.695581055E1,-2.869418335E1
3.701067875E0,-1.062049866E1,-3.695625305E1,-2.874588013E1
3.711096875E0,-1.074105835E1,-3.697099304E1,-2.856201172E1
3.721126875E0,-1.076374817E1,-3.702496338E1,-2.838851929E1
3.731156875E0,-1.086878967E1,-3.708988953E1,-2.838687134E1
3.741185875E0,-1.106013489E1,-3.731520081E1,-2.825885010E1
3.751215875E0,-1.145899963E1,-3.744355774E1,-2.781970215E1
3.761245875E0,-1.154817200E1,-3.746408081E1,-2.776651001E1
3.771274875E0,-1.172552490E1,-3.772801208E1,-2.764962769E1
3.781304875E0,-1.175381470E1,-3.748072815E1,-2.771411133E1
3.791334875E0,-1.183636475E1,-3.725755310E1,-2.767572021E1
3.801364875E0,-1.168562317E1,-3.735824585E1,-2.817071533E1
3.811393875E0,-1.208650208E1,-3.716365051E1,-2.777346802E1
3.821423875E0,-1.180078125E1,-3.732214355E1,-2.707031250E1
3.831453875E0,-1.222233582E1,-3.753636169E1,-2.725277710E1
3.841482875E0,-1.241769409E1,-3.754017639E1,-2.691891479E1
3.851512875E0,-1.264074707E1,-3.773500061E1,-2.724246216E1
3.861542875E0,-1.286553955E1,-3.761711121E1,-2.694546509E1
3.871571875E0,-1.299147034E1,-3.746743774E1,-2.671408081E1
3.881601875E0,-1.292640686E1,-3.774168396E1,-2.691278076E1
3.891631875E0,-1.313171387E1,-3.756871033E1,-2.676983643E1
3.901661875E0,-1.304368591E1,-3.754920959E1,-2.687884521E1
3.911690875E0,-1.305482483E1,-3.760942078E1,-2.646258545E1
3.921720875E0,-1.325999451E1,-3.768634033E1,-2.665191650E1
3.931750875E0,-1.327377319E1,-3.783291626E1,-2.651147461E1
3.941779875E0,-1.329443359E1,-3.771054077E1,-2.631719971E1
3.951809875E0,-1.306356812E1,-3.765690613E1,-2.667684937E1
3.961839875E0,-1.351353455E1,-3.771023560E1,-2.614590454E1
3.971868875E0,-1.364636230E1,-3.762832642E1,-2.612524414E1
3.981898875E0,-1.337889099E1,-3.779687500E1,-2.669790649E1
3.991928875E0,-1.336027527E1,-3.792265320E1,-2.675265503E1
4.001957875E0,-1.314730835E1,-3.799859619E1,-2.699401855E1
4.011987875E0,-1.289419556E1,-3.801737976E1,-2.678671265E1
