"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.560798875E0,1.558023834E1,-2.977355957E1,-4.484548950E1
3.570829875E0,1.568782806E1,-2.976736450E1,-4.502633667E1
3.580859875E0,1.562972260E1,-2.987055969E1,-4.500878906E1
3.590889875E0,1.549015045E1,-2.985569763E1,-4.465222168E1
3.600919875E0,1.580138397E1,-2.995298767E1,-4.482400513E1
3.610950875E0,1.591027069E1,-2.978454590E1,-4.461492920E1
3.620980875E0,1.603710175E1,-2.980929565E1,-4.452667236E1
3.631010875E0,1.613234711E1,-2.984739685E1,-4.454260254E1
3.641040875E0,1.615426636E1,-2.985513306E1,-4.478787231E1
3.651070875E0,1.617502594E1,-2.982058716E1,-4.460925293E1
3.661101875E0,1.646686554E1,-2.990490723E1,-4.421102905E1
3.671131875E0,1.668060303E1,-2.983416748E1,-4.420578003E1
3.681161875E0,1.649309540E1,-2.995686340E1,-4.426135254E1
3.691191875E0,1.672602844E1,-3.001615906E1,-4.408416748E1
3.701222875E0,1.665192413E1,-2.992707825E1,-4.387741089E1
3.711252875E0,1.673024750E1,-3.024726868E1,-4.406710815E1
3.721282875E0,1.680310059E1,-3.045117188E1,-4.401925659E1
3.731312875E0,1.654680634E1,-3.046221924E1,-4.390899658E1
3.741343875E0,1.628225708E1,-3.030732727E1,-4.437167358E1
3.751373875E0,1.586161804E1,-3.045658875E1,-4.438168335E1
3.761403875E0,1.571099091E1,-3.054518127E1,-4.442129517E1
3.771433875E0,1.526650238E1,-3.067945862E1,-4.421496582E1
3.781464875E0,1.516320801E1,-3.072538757E1,-4.427713013E1
3.791494875E0,1.517707825E1,-3.057322693E1,-4.403054810E1
3.801524875E0,1.533810425E1,-3.078324890E1,-4.371243286E1
3.811554875E0,1.523900604E1,-3.087767029E1,-4.364328003E1
3.821585875E0,1.554298401E1,-3.102009583E1,-4.356835938E1
3.831615875E0,1.569747162E1,-3.064311218E1,-4.387200928E1
3.841645875E0,1.626868439E1,-3.030290222E1,-4.380508423E1
3.851675875E0,1.657504272E1,-3.016802979E1,-4.371847534E1
3.861705875E0,1.680335236E1,-3.012164307E1,-4.422302246E1
4.012250375E0,3.152167511E1,-3.084793091E1,-3.478582764E1
4.022280750E0,3.140193176E1,-3.073687744E1,-3.481362915E1
4.032310750E0,3.135037231E1,-3.067741394E1,-3.495117188E1
4.042340750E0,3.117787170E1,-3.029653931E1,-3.527087402E1
4.052371750E0,3.085725403E1,-2.998928833E1,-3.538378906E1
4.062401750E0,3.050210953E1,-3.009313965E1,-3.560266113E1
4.072431750E0,3.066732407E1,-3.007237244E1,-3.583456421E1
4.082462750E0,3.049767685E1,-3.024751282E1,-3.583212280E1
4.092492750E0,3.070259857E1,-3.044093323E1,-3.599645996E1
4.102522750E0,3.027758408E1,-3.033961487E1,-3.576800537E1
4.112553750E0,3.061766815E1,-3.015480042E1,-3.596472168E1
4.122583750E0,3.069553375E1,-3.019038391E1,-3.564697266E1
4.132614750E0,3.067760849E1,-3.034890747E1,-3.554409790E1
4.142644750E0,3.082478714E1,-3.081314087E1,-3.572854614E1
4.152674750E0,3.056658173E1,-3.076016235E1,-3.554275513E1
4.162705750E0,3.065679169E1,-3.065922546E1,-3.584933472E1
4.172735750E0,3.035028076E1,-3.049217224E1,-3.613711548E1
4.182765750E0,3.032717896E1,-3.074533081E1,-3.615875244E1
