"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.875827653E2,-2.686538696E1,-2.852096558E1,2.863133240E1
1.875927903E2,-2.627111816E1,-2.905618286E1,2.888189697E1
1.876028143E2,-2.582139587E1,-2.924807739E1,2.895799255E1
1.876128395E2,-2.582431030E1,-2.924746704E1,2.895982361E1
1.876228635E2,-2.481350708E1,-2.958346558E1,2.918237305E1
1.876328875E2,-2.446476746E1,-2.988778687E1,2.943933105E1
1.876429125E2,-2.412707520E1,-3.001708984E1,2.950556946E1
1.876529365E2,-2.379037476E1,-3.031079102E1,2.961828613E1
1.876629615E2,-2.339753723E1,-3.061468506E1,2.985098267E1
1.876729855E2,-2.317503357E1,-3.077682495E1,2.983892822E1
1.876830105E2,-2.309162903E1,-3.091055298E1,2.994186401E1
1.876930345E2,-2.344548035E1,-3.103692627E1,2.960978699E1
1.877030595E2,-2.375323486E1,-3.116412354E1,2.942210388E1
1.877130835E2,-2.420503235E1,-3.150952148E1,2.907783508E1
1.877231075E2,-2.453068542E1,-3.160397339E1,2.889608765E1
1.877331325E2,-2.472538757E1,-3.185000610E1,2.860758972E1
1.877431565E2,-2.444047546E1,-3.204602051E1,2.862838745E1
1.877531815E2,-2.430021667E1,-3.236779785E1,2.869584656E1
1.877632055E2,-2.432156372E1,-3.247161865E1,2.882344055E1
1.877732305E2,-2.471615601E1,-3.257623291E1,2.867915344E1
1.877832545E2,-2.529498291E1,-3.231002808E1,2.828221130E1
1.877932795E2,-2.641177368E1,-3.228378296E1,2.759291077E1
1.878033035E2,-2.736480713E1,-3.225985718E1,2.671891785E1
1.878133275E2,-2.832194519E1,-3.229067993E1,2.564463806E1
1.878233525E2,-2.838757324E1,-3.224215698E1,2.541259766E1
1.878333765E2,-2.825427246E1,-3.246401978E1,2.501730347E1
1.878434015E2,-2.736781311E1,-3.243530273E1,2.564865112E1
1.878534255E2,-2.691888428E1,-3.267126465E1,2.578221130E1
1.878634505E2,-2.606541443E1,-3.261621094E1,2.627877808E1
1.878734745E2,-2.559759521E1,-3.290393066E1,2.650691223E1
1.878834995E2,-2.496321106E1,-3.299868774E1,2.637965393E1
1.878935235E2,-2.450173950E1,-3.341311646E1,2.603964233E1
1.879035475E2,-2.396354675E1,-3.365158081E1,2.615231323E1
1.879135725E2,-2.359402466E1,-3.414874268E1,2.589506531E1
1.879235965E2,-2.312471008E1,-3.442385864E1,2.592500305E1
1.879336215E2,-2.273696899E1,-3.489794922E1,2.588923645E1
1.879436455E2,-2.203500366E1,-3.505340576E1,2.607470703E1
1.879536705E2,-2.160148621E1,-3.551586914E1,2.657269287E1
1.879636945E2,-2.063374329E1,-3.562905884E1,2.684114075E1
1.879737185E2,-2.010929871E1,-3.591134644E1,2.679850769E1
1.879837435E2,-1.937763977E1,-3.596499634E1,2.713754272E1
1.879937675E2,-1.866801453E1,-3.623757935E1,2.715690613E1
1.880037925E2,-1.824830627E1,-3.627160645E1,2.733979797E1
1.880138165E2,-1.819416809E1,-3.639498901E1,2.742045593E1
1.880238415E2,-1.800679016E1,-3.633880615E1,2.725601196E1
1.880338655E2,-1.813241577E1,-3.642422485E1,2.722959900E1
1.880438905E2,-1.845077515E1,-3.618942261E1,2.725173950E1
1.880539145E2,-1.899645996E1,-3.616430664E1,2.672709656E1
1.880639385E2,-1.969635010E1,-3.580413818E1,2.696539307E1
